time,x,y,z,yaw,v_x,v_y,v_z
13.630000,-2.349935,7.916518,0.000000,11.301102,5.082851,0.690773,0.000000
13.640000,-2.328058,7.870121,0.000000,11.309284,5.081965,0.673335,0.000000
13.650000,-2.305971,7.823860,0.000000,11.325915,5.132060,0.668399,0.000000
13.660000,-2.283001,7.777482,0.000000,11.333048,5.131576,0.631169,0.000000
13.670000,-2.260055,7.731151,0.000000,11.349917,5.179446,0.631687,0.000000
13.680000,-2.236159,7.684766,0.000000,11.357921,5.179985,0.639811,0.000000
13.690000,0.000000,14.400000,0.000000,-1.570757,0.000000,0.000000,0.000000
13.700000,0.000000,14.400000,0.000000,-1.570757,0.037287,0.000000,0.000000
13.710000,0.000000,14.399627,0.000000,-1.570757,0.069595,0.000103,0.000000
13.720000,0.000001,14.398931,0.000000,-1.570751,0.098333,-0.002900,0.000000
13.730000,-0.000028,14.397947,0.000000,-1.572235,0.116800,-0.038910,0.000000
13.740000,-0.000419,14.396780,0.000000,-1.562979,0.134861,-0.004606,0.000000
13.750000,-0.000454,14.395431,0.000000,-1.564485,0.152965,-0.040383,0.000000
13.760000,-0.000848,14.393899,0.000000,-1.555207,0.168268,-0.009085,0.000000
13.770000,-0.000913,14.392215,0.000000,-1.556729,0.187354,-0.046084,0.000000
13.780000,-0.001347,14.390335,0.000000,-1.547466,0.201048,-0.016573,0.000000
13.790000,-0.001466,14.388321,0.000000,-1.549009,0.221987,-0.055829,0.000000
13.800000,-0.001976,14.386090,0.000000,-1.539790,0.234944,-0.027217,0.000000
13.810000,-0.002175,14.383733,0.000000,-1.541357,0.258283,-0.069519,0.000000
13.820000,-0.002794,14.381131,0.000000,-1.532208,0.271212,-0.041102,0.000000
13.830000,-0.003100,14.378405,0.000000,-1.533802,0.297267,-0.087113,0.000000
13.840000,-0.003861,14.375402,0.000000,-1.524745,0.310784,-0.058284,0.000000
13.850000,-0.004300,14.372271,0.000000,-1.526365,0.339735,-0.108610,0.000000
13.860000,-0.005234,14.368829,0.000000,-1.517415,0.354412,-0.078803,0.000000
13.870000,-0.005832,14.365247,0.000000,-1.519057,0.386787,-0.133880,0.000000
13.880000,-0.006969,14.361316,0.000000,-1.510236,0.403178,-0.102537,0.000000
13.890000,-0.007748,14.357229,0.000000,-1.511893,0.445954,-0.154253,0.000000
13.900000,-0.009026,14.352686,0.000000,-1.503665,0.464618,-0.120631,0.000000
13.910000,-0.009918,14.347970,0.000000,-1.505771,0.506560,-0.185419,0.000000
13.920000,-0.011439,14.342794,0.000000,-1.497780,0.527787,-0.149319,0.000000
13.930000,-0.012543,14.337422,0.000000,-1.499966,0.579952,-0.134524,0.000000
13.940000,-0.013474,14.331542,0.000000,-1.496540,0.601763,-0.095176,0.000000
13.950000,-0.013977,14.325470,0.000000,-1.503218,0.647493,-0.165600,0.000000
13.960000,-0.015192,14.318898,0.000000,-1.500066,0.671524,-0.124105,0.000000
13.970000,-0.015955,14.312112,0.000000,-1.506957,0.717665,-0.195034,0.000000
13.980000,-0.017444,14.304825,0.000000,-1.504080,0.743257,-0.152062,0.000000
13.990000,-0.018466,14.297308,0.000000,-1.511220,0.789442,-0.222717,0.000000
14.000000,-0.020219,14.289295,0.000000,-1.508630,0.816324,-0.178408,0.000000
14.010000,-0.021492,14.281037,0.000000,-1.516047,0.862282,-0.248157,0.000000
14.020000,-0.023498,14.272291,0.000000,-1.513755,0.892355,-0.199127,0.000000
14.030000,-0.024978,14.263268,0.000000,-1.521348,0.937834,-0.267549,0.000000
14.040000,-0.027186,14.253769,0.000000,-1.519238,0.976865,-0.189299,0.000000
14.050000,-0.028573,14.243916,0.000000,-1.525567,1.021135,-0.257586,0.000000
14.060000,-0.030685,14.233599,0.000000,-1.522165,1.052580,-0.209042,0.000000
14.070000,-0.032261,14.222984,0.000000,-1.528700,1.096431,-0.276186,0.000000
14.080000,-0.034559,14.211913,0.000000,-1.525503,1.129325,-0.225453,0.000000
14.090000,-0.036300,14.200529,0.000000,-1.532195,1.172643,-0.291233,0.000000
14.100000,-0.038757,14.188699,0.000000,-1.529148,1.209269,-0.234661,0.000000
14.110000,-0.040599,14.176519,0.000000,-1.535766,1.251888,-0.299144,0.000000
14.120000,-0.043150,14.163903,0.000000,-1.532632,1.291352,-0.238287,0.000000
14.130000,-0.045038,14.150908,0.000000,-1.538973,1.333220,-0.301680,0.000000
14.140000,-0.047629,14.137487,0.000000,-1.535542,1.372026,-0.242891,0.000000
14.150000,-0.049573,14.123689,0.000000,-1.541706,1.413313,-0.305130,0.000000
14.160000,-0.052212,14.109473,0.000000,-1.538085,1.452894,-0.245726,0.000000
14.170000,-0.054193,14.094872,0.000000,-1.544038,1.493750,-0.306840,0.000000
14.180000,-0.056860,14.079858,0.000000,-1.540196,1.533557,-0.247780,0.000000
14.190000,-0.058868,14.064453,0.000000,-1.545952,1.574209,-0.307731,0.000000
14.200000,-0.061553,14.048640,0.000000,-1.541910,1.614307,-0.248856,0.000000
14.210000,-0.063574,14.032431,0.000000,-1.547479,1.655019,-0.307573,0.000000
14.220000,-0.066263,14.015814,0.000000,-1.543255,1.695388,-0.248882,0.000000
14.230000,-0.068284,13.998798,0.000000,-1.548651,1.736425,-0.306269,0.000000
14.240000,-0.070962,13.981370,0.000000,-1.544268,1.777065,-0.247720,0.000000
14.250000,-0.072967,13.963540,0.000000,-1.549510,1.818632,-0.303688,0.000000
14.260000,-0.075616,13.945293,0.000000,-1.544993,1.859547,-0.245231,0.000000
14.270000,-0.077588,13.926641,0.000000,-1.550102,1.901719,-0.299751,0.000000
14.280000,-0.080191,13.907566,0.000000,-1.545477,1.942902,-0.241351,0.000000
14.290000,-0.082112,13.888082,0.000000,-1.550475,1.985604,-0.294492,0.000000
14.300000,-0.084653,13.868170,0.000000,-1.545763,2.027028,-0.236157,0.000000
14.310000,-0.086506,13.847847,0.000000,-1.550670,2.070080,-0.288072,0.000000
14.320000,-0.088970,13.827092,0.000000,-1.545882,2.111695,-0.229859,0.000000
14.330000,-0.090741,13.805925,0.000000,-1.550713,2.154895,-0.280736,0.000000
14.340000,-0.093115,13.784324,0.000000,-1.545856,2.196640,-0.222731,0.000000
14.350000,-0.094794,13.762309,0.000000,-1.550621,2.239824,-0.272741,0.000000
14.360000,-0.097069,13.739860,0.000000,-1.545699,2.281640,-0.215036,0.000000
14.370000,-0.098646,13.716997,0.000000,-1.550406,2.324697,-0.264314,0.000000
14.380000,-0.100815,13.693701,0.000000,-1.545419,2.366536,-0.206987,0.000000
14.390000,-0.102284,13.669990,0.000000,-1.550073,2.409401,-0.255633,0.000000
14.400000,-0.104340,13.645849,0.000000,-1.545024,2.451228,-0.198747,0.000000
14.410000,-0.105695,13.621293,0.000000,-1.549628,2.493871,-0.246838,0.000000
14.420000,-0.107635,13.596308,0.000000,-1.544518,2.535657,-0.190441,0.000000
14.430000,-0.108873,13.570910,0.000000,-1.549075,2.578068,-0.238033,0.000000
14.440000,-0.110693,13.545084,0.000000,-1.543906,2.619794,-0.182163,0.000000
14.450000,-0.111809,13.518846,0.000000,-1.548419,2.661979,-0.229301,0.000000
14.460000,-0.113506,13.492182,0.000000,-1.543194,2.703628,-0.173987,0.000000
14.470000,-0.114499,13.465108,0.000000,-1.547666,2.745602,-0.220706,0.000000
14.480000,-0.116071,13.437608,0.000000,-1.542387,2.787163,-0.165971,0.000000
14.490000,-0.116938,13.409701,0.000000,-1.546821,2.828944,-0.212302,0.000000
14.500000,-0.118382,13.381368,0.000000,-1.541492,2.870409,-0.158165,0.000000
14.510000,-0.119122,13.352630,0.000000,-1.545890,2.912019,-0.204131,0.000000
14.520000,-0.120437,13.323468,0.000000,-1.540514,2.953382,-0.150607,0.000000
14.530000,-0.121049,13.293902,0.000000,-1.544880,2.994847,-0.196231,0.000000
14.540000,-0.122234,13.263913,0.000000,-1.539460,3.036104,-0.143329,0.000000
14.550000,-0.122716,13.233522,0.000000,-1.543798,3.077447,-0.188628,0.000000
14.560000,-0.123770,13.202708,0.000000,-1.538339,3.118597,-0.136356,0.000000
14.570000,-0.124121,13.171494,0.000000,-1.542651,3.159844,-0.181345,0.000000
14.580000,-0.125045,13.139857,0.000000,-1.537155,3.200886,-0.129707,0.000000
14.590000,-0.125264,13.107823,0.000000,-1.541446,3.242061,-0.174398,0.000000
14.600000,-0.126056,13.075365,0.000000,-1.535919,3.282995,-0.123399,0.000000
14.610000,-0.126145,13.042512,0.000000,-1.540191,3.324122,-0.167802,0.000000
14.620000,-0.126805,13.009235,0.000000,-1.534636,3.364951,-0.117438,0.000000
14.630000,-0.126762,12.975565,0.000000,-1.538893,3.406053,-0.161560,0.000000
14.640000,-0.127290,12.941470,0.000000,-1.533315,3.446783,-0.111827,0.000000
14.650000,-0.127116,12.906985,0.000000,-1.537561,3.487879,-0.155673,0.000000
14.660000,-0.127513,12.872073,0.000000,-1.531964,3.528517,-0.106563,0.000000
14.670000,-0.127208,12.836774,0.000000,-1.536202,3.569628,-0.150134,0.000000
14.680000,-0.127474,12.801047,0.000000,-1.530590,3.610181,-0.101635,0.000000
14.690000,-0.127038,12.764933,0.000000,-1.534824,3.651325,-0.144932,0.000000
14.700000,-0.127173,12.728391,0.000000,-1.529201,3.691803,-0.097033,0.000000
14.710000,-0.126608,12.691465,0.000000,-1.533433,3.732995,-0.140053,0.000000
14.720000,-0.126613,12.654109,0.000000,-1.527803,3.773410,-0.092739,0.000000
14.730000,-0.125917,12.616370,0.000000,-1.532037,3.814665,-0.135478,0.000000
14.740000,-0.125793,12.578199,0.000000,-1.526404,3.855029,-0.088731,0.000000
14.750000,-0.124969,12.539648,0.000000,-1.530642,3.896359,-0.131184,0.000000
14.760000,-0.124715,12.500663,0.000000,-1.525008,3.936686,-0.084986,0.000000
14.770000,-0.123762,12.461298,0.000000,-1.529253,3.978102,-0.127145,0.000000
14.780000,-0.123381,12.421499,0.000000,-1.523622,4.018406,-0.081477,0.000000
14.790000,-0.122299,12.381321,0.000000,-1.527876,4.059918,-0.123332,0.000000
14.800000,-0.121790,12.340706,0.000000,-1.522250,4.100216,-0.078175,0.000000
14.810000,-0.120581,12.299714,0.000000,-1.526514,4.141830,-0.119717,0.000000
14.820000,-0.119943,12.258284,0.000000,-1.520895,4.182139,-0.075049,0.000000
14.830000,-0.118607,12.216477,0.000000,-1.525172,4.223862,-0.116267,0.000000
14.840000,-0.117842,12.174229,0.000000,-1.519562,4.264201,-0.072068,0.000000
14.850000,-0.116378,12.131606,0.000000,-1.523851,4.306038,-0.112952,0.000000
14.860000,-0.115485,12.088540,0.000000,-1.518250,4.346425,-0.069204,0.000000
14.870000,-0.113893,12.045100,0.000000,-1.522552,4.388381,-0.109741,0.000000
14.880000,-0.112873,12.001214,0.000000,-1.516962,4.428835,-0.066426,0.000000
14.890000,-0.111153,11.956954,0.000000,-1.521277,4.470913,-0.106607,0.000000
14.900000,-0.110005,11.912247,0.000000,-1.515697,4.511455,-0.063709,0.000000
14.910000,-0.108157,11.867166,0.000000,-1.520023,4.553658,-0.103523,0.000000
14.920000,-0.106880,11.821635,0.000000,-1.514452,4.594309,-0.061029,0.000000
14.930000,-0.104902,11.775731,0.000000,-1.518788,4.636640,-0.100466,0.000000
14.940000,-0.103495,11.729375,0.000000,-1.513226,4.677419,-0.058365,0.000000
14.950000,-0.101386,11.682645,0.000000,-1.517570,4.719883,-0.097417,0.000000
14.960000,-0.099848,11.635461,0.000000,-1.512014,4.760811,-0.055699,0.000000
14.970000,-0.097607,11.587902,0.000000,-1.516363,4.803410,-0.094360,0.000000
14.980000,-0.095936,11.539888,0.000000,-1.510811,4.844508,-0.053020,0.000000
14.990000,-0.093561,11.491498,0.000000,-1.515162,4.887247,-0.091282,0.000000
15.000000,-0.091754,11.442651,0.000000,-1.509611,4.928537,-0.050315,0.000000
15.010000,-0.089243,11.393427,0.000000,-1.513959,4.971421,-0.088173,0.000000
15.020000,-0.087299,11.343743,0.000000,-1.508407,5.012923,-0.047577,0.000000
15.030000,-0.084649,11.293681,0.000000,-1.512748,5.055957,-0.085026,0.000000
15.040000,-0.082564,11.243158,0.000000,-1.507189,5.097696,-0.044799,0.000000
15.050000,-0.079771,11.192255,0.000000,-1.511518,5.140887,-0.081833,0.000000
15.060000,-0.077542,11.140888,0.000000,-1.505947,5.182888,-0.041973,0.000000
15.070000,-0.074602,11.089141,0.000000,-1.510258,5.226242,-0.078585,0.000000
15.080000,-0.072225,11.036927,0.000000,-1.504670,5.268535,-0.039089,0.000000
15.090000,-0.069134,10.984331,0.000000,-1.508955,5.312059,-0.075270,0.000000
15.100000,-0.066602,10.931265,0.000000,-1.503343,5.354681,-0.036127,0.000000
15.110000,-0.063353,10.877816,0.000000,-1.507593,5.398382,-0.071862,0.000000
15.120000,-0.060661,10.823894,0.000000,-1.501948,5.441380,-0.033055,0.000000
15.130000,-0.057247,10.769587,0.000000,-1.506151,5.485265,-0.068324,0.000000
15.140000,-0.054385,10.714805,0.000000,-1.500461,5.528708,-0.029813,0.000000
15.150000,-0.050797,10.659633,0.000000,-1.504600,5.572784,-0.064581,0.000000
15.160000,-0.047755,10.603985,0.000000,-1.498852,5.616772,-0.026294,0.000000
15.170000,-0.043980,10.547943,0.000000,-1.502904,5.661048,-0.060502,0.000000
15.180000,-0.040743,10.491422,0.000000,-1.497074,5.705751,-0.022288,0.000000
15.190000,-0.036763,10.434503,0.000000,-1.501002,5.750244,-0.055834,0.000000
15.200000,-0.033310,10.377102,0.000000,-1.495057,5.795967,-0.017350,0.000000
15.210000,-0.029097,10.319295,0.000000,-1.498797,5.840727,-0.050044,0.000000
15.220000,-0.025395,10.261003,0.000000,-1.492682,5.888102,-0.010409,0.000000
15.230000,-0.020904,10.202294,0.000000,-1.496106,5.932761,-0.039595,0.000000
15.240000,-0.016872,10.143102,0.000000,-1.489831,5.981713,0.008018,0.000000
15.250000,-0.011954,10.083487,0.000000,-1.492507,6.025959,-0.011592,0.000000
15.260000,-0.007357,10.023403,0.000000,-1.486060,6.074068,0.025001,0.000000
15.270000,-0.001967,9.962902,0.000000,-1.489166,6.087512,-0.094193,0.000000
15.280000,0.002058,9.902152,0.000000,-1.492515,6.104092,-0.200523,0.000000
15.290000,0.004833,9.841142,0.000000,-1.497459,6.127069,-0.170084,0.000000
15.300000,0.007626,9.779911,0.000000,-1.494284,6.138131,-0.038520,0.000000
15.310000,0.011934,9.718680,0.000000,-1.491775,6.152280,0.080169,0.000000
15.320000,0.017589,9.657412,0.000000,-1.488699,6.169207,0.186437,0.000000
15.330000,0.024507,9.596081,0.000000,-1.483930,6.185333,0.287862,0.000000
15.340000,0.032740,9.534711,0.000000,-1.477580,6.200870,0.383432,0.000000
15.350000,0.042330,9.473328,0.000000,-1.469756,6.215948,0.472832,0.000000
15.360000,0.053304,9.411962,0.000000,-1.460563,6.230702,0.556279,0.000000
15.370000,0.065688,9.350646,0.000000,-1.450095,6.245417,0.634093,0.000000
15.380000,0.079502,9.289409,0.000000,-1.438462,6.260784,0.706491,0.000000
15.390000,0.094767,9.228281,0.000000,-1.425811,6.278166,0.773381,0.000000
15.400000,0.111490,9.167275,0.000000,-1.412357,6.299669,0.833809,0.000000
15.410000,0.129663,9.106383,0.000000,-1.398369,6.327518,0.885341,0.000000
15.420000,0.149241,9.045566,0.000000,-1.384066,6.361972,0.923096,0.000000
15.430000,0.170123,8.984765,0.000000,-1.369414,6.400927,0.946743,0.000000
15.440000,0.192202,8.923943,0.000000,-1.354471,6.443360,0.962099,0.000000
15.450000,0.215429,8.863077,0.000000,-1.339462,6.486446,0.969946,0.000000
15.460000,0.239742,8.802164,0.000000,-1.324155,6.531589,0.978916,0.000000
15.470000,0.265182,8.741215,0.000000,-1.309067,6.573889,0.979737,0.000000
15.480000,0.291655,8.680250,0.000000,-1.293283,6.621200,0.991490,0.000000
15.490000,0.319331,8.619287,0.000000,-1.278547,6.658911,0.979554,0.000000
15.500000,0.347896,8.558344,0.000000,-1.261713,6.712263,1.001344,0.000000
15.510000,0.377852,8.497448,0.000000,-1.248468,6.741176,0.951033,0.000000
15.520000,0.408227,8.436521,0.000000,-1.229502,6.798627,0.943828,0.000000
15.530000,0.439877,8.375615,0.000000,-1.217022,6.823466,0.904649,0.000000
15.540000,0.472002,8.314740,0.000000,-1.198644,6.866220,0.924108,0.000000
15.550000,0.505578,8.254138,0.000000,-1.184682,6.892981,0.930965,0.000000
15.560000,0.540160,8.193789,0.000000,-1.167983,6.927756,0.969490,0.000000
15.570000,0.576237,8.133856,0.000000,-1.153148,6.958120,0.973299,0.000000
15.580000,0.613356,8.074204,0.000000,-1.136240,6.998371,1.003308,0.000000
15.590000,0.651920,8.014949,0.000000,-1.121316,7.025665,0.993773,0.000000
15.600000,0.691397,7.955988,0.000000,-1.103537,7.032165,1.018494,0.000000
15.610000,0.732166,7.897792,0.000000,-1.088271,6.952546,1.033896,0.000000
15.620000,0.773586,7.841002,0.000000,-1.067884,6.882939,0.903229,0.000000
15.630000,0.814674,7.785049,0.000000,-1.053009,6.763140,0.912935,0.000000
15.640000,0.856082,7.730801,0.000000,-1.031824,6.683843,0.738931,0.000000
15.650000,0.896728,7.677231,0.000000,-1.014245,6.554468,0.716520,0.000000
15.660000,0.937437,7.625363,0.000000,-0.991484,6.477318,0.520582,0.000000
15.670000,0.977253,7.574008,0.000000,-0.972204,6.342845,0.489601,0.000000
15.680000,1.017039,7.524367,0.000000,-0.947572,6.268650,0.278082,0.000000
15.690000,1.055884,7.475088,0.000000,-0.926617,6.131528,0.245008,0.000000
15.700000,1.094666,7.427533,0.000000,-0.899846,6.059072,0.018898,0.000000
15.710000,1.132485,7.380193,0.000000,-0.877145,5.920286,-0.013853,0.000000
15.720000,1.170230,7.334583,0.000000,-0.848117,5.854021,-0.235377,0.000000
15.730000,1.207182,7.289119,0.000000,-0.823983,5.740578,-0.247015,0.000000
15.740000,1.244366,7.245313,0.000000,-0.794529,5.682930,-0.388458,0.000000
15.750000,1.281410,7.202042,0.000000,-0.771500,5.607738,-0.343929,0.000000
15.760000,1.319212,7.160479,0.000000,-0.745019,5.558321,-0.325393,0.000000
15.770000,1.357863,7.120402,0.000000,-0.718717,5.529380,-0.303251,0.000000
15.780000,1.397484,7.081713,0.000000,-0.693449,5.512716,-0.269481,0.000000
15.790000,1.438157,7.044404,0.000000,-0.669164,5.504076,-0.228016,0.000000
15.800000,1.479913,7.008472,0.000000,-0.645898,5.500629,-0.179657,0.000000
15.810000,1.522757,6.973928,0.000000,-0.623661,5.500774,-0.125110,0.000000
15.820000,1.566679,6.940787,0.000000,-0.602470,5.503465,-0.064767,0.000000
15.830000,1.611657,6.909067,0.000000,-0.582351,5.507981,0.001192,0.000000
15.840000,1.657665,6.878784,0.000000,-0.563339,5.513810,0.072729,0.000000
15.850000,1.704671,6.849954,0.000000,-0.545479,5.520581,0.149910,0.000000
15.860000,1.752643,6.822593,0.000000,-0.528822,5.528032,0.232886,0.000000
15.870000,1.801547,6.796714,0.000000,-0.513428,5.535886,0.321181,0.000000
15.880000,1.851346,6.772321,0.000000,-0.499322,5.544087,0.414400,0.000000
15.890000,1.902002,6.749413,0.000000,-0.486482,5.552760,0.510856,0.000000
15.900000,1.953476,6.727968,0.000000,-0.474687,5.562650,0.605642,0.000000
15.910000,2.005720,6.707931,0.000000,-0.463240,5.575937,0.691775,0.000000
15.920000,2.058694,6.689203,0.000000,-0.451191,5.595617,0.766606,0.000000
15.930000,2.112394,6.671703,0.000000,-0.438552,5.625584,0.826899,0.000000
15.940000,2.166837,6.655302,0.000000,-0.425738,5.663143,0.859028,0.000000
15.950000,2.221961,6.639737,0.000000,-0.412034,5.711991,0.884949,0.000000
15.960000,2.277844,6.624971,0.000000,-0.399643,5.749187,0.868224,0.000000
15.970000,2.334184,6.610599,0.000000,-0.383609,5.812996,0.883488,0.000000
15.980000,2.391396,6.597036,0.000000,-0.374716,5.831276,0.803362,0.000000
15.990000,2.448603,6.583169,0.000000,-0.356079,5.890946,0.792187,0.000000
16.000000,2.506578,6.570058,0.000000,-0.346348,5.914069,0.755139,0.000000
16.010000,2.564771,6.557085,0.000000,-0.329312,5.959803,0.784909,0.000000
16.020000,2.623705,6.545239,0.000000,-0.318017,5.911267,0.827863,0.000000
16.030000,2.682442,6.534618,0.000000,-0.300702,5.924916,0.819585,0.000000
16.040000,2.741460,6.524898,0.000000,-0.290563,5.909252,0.806194,0.000000
16.050000,2.800385,6.515692,0.000000,-0.272254,5.950596,0.785740,0.000000
16.060000,2.859812,6.507259,0.000000,-0.262537,5.888136,0.797656,0.000000
16.070000,2.918746,6.499680,0.000000,-0.244267,5.898549,0.763104,0.000000
16.080000,2.977826,6.492819,0.000000,-0.234383,5.873772,0.773608,0.000000
16.090000,3.036754,6.486703,0.000000,-0.217042,5.898570,0.781553,0.000000
16.100000,3.096039,6.481633,0.000000,-0.206243,5.895943,0.797905,0.000000
16.110000,3.155383,6.477369,0.000000,-0.189656,5.930244,0.825933,0.000000
16.120000,3.215179,6.474300,0.000000,-0.178684,5.940207,0.817330,0.000000
16.130000,3.275088,6.471786,0.000000,-0.161490,5.988062,0.829231,0.000000
16.140000,3.335523,6.470342,0.000000,-0.151123,5.944538,0.830190,0.000000
16.150000,3.395541,6.469600,0.000000,-0.132400,5.925516,0.754845,0.000000
16.160000,3.455274,6.469260,0.000000,-0.122700,5.871087,0.775901,0.000000
16.170000,3.514493,6.469775,0.000000,-0.105067,5.878620,0.766908,0.000000
16.180000,3.573759,6.471236,0.000000,-0.094369,5.858104,0.795586,0.000000
16.190000,3.632829,6.473637,0.000000,-0.077606,5.883318,0.813612,0.000000
16.200000,3.692116,6.477187,0.000000,-0.066918,5.882651,0.809462,0.000000
16.210000,3.751352,6.481330,0.000000,-0.049489,5.927071,0.811324,0.000000
16.220000,3.810952,6.486501,0.000000,-0.039531,5.936204,0.781405,0.000000
16.230000,3.870576,6.491963,0.000000,-0.021829,5.984246,0.788830,0.000000
16.240000,3.930577,6.498543,0.000000,-0.011177,5.948931,0.810906,0.000000
16.250000,3.990153,6.505987,0.000000,0.006420,5.926177,0.785532,0.000000
16.260000,4.049363,6.514223,0.000000,0.017533,5.874974,0.824933,0.000000
16.270000,4.107959,6.523501,0.000000,0.035006,5.876558,0.802395,0.000000
16.280000,4.166408,6.533577,0.000000,0.044921,5.816485,0.811090,0.000000
16.290000,4.224150,6.544291,0.000000,0.063453,5.799267,0.733533,0.000000
16.300000,4.281561,6.555289,0.000000,0.072650,5.698890,0.770576,0.000000
16.310000,4.337840,6.567111,0.000000,0.090093,5.633464,0.693461,0.000000
16.320000,4.393322,6.579086,0.000000,0.101752,5.520731,0.753760,0.000000
16.330000,4.447478,6.592193,0.000000,0.119588,5.458650,0.638478,0.000000
16.340000,4.500913,6.605044,0.000000,0.131513,5.339123,0.699165,0.000000
16.350000,4.552926,6.618977,0.000000,0.149594,5.278599,0.569262,0.000000
16.360000,4.604275,6.632473,0.000000,0.161847,5.154808,0.634584,0.000000
16.370000,4.654126,6.647042,0.000000,0.179956,5.095518,0.503409,0.000000
16.380000,4.703358,6.661115,0.000000,0.192194,4.971350,0.576842,0.000000
16.390000,4.751054,6.676273,0.000000,0.210073,4.913334,0.453441,0.000000
16.400000,4.798162,6.690954,0.000000,0.221905,4.791691,0.538599,0.000000
16.410000,4.843718,6.706754,0.000000,0.239170,4.734778,0.430714,0.000000
16.420000,4.888698,6.722155,0.000000,0.250153,4.617848,0.529557,0.000000
16.430000,4.932128,6.738717,0.000000,0.266341,4.561616,0.443700,0.000000
16.440000,4.974968,6.755004,0.000000,0.276042,4.450473,0.551979,0.000000
16.450000,5.016283,6.772445,0.000000,0.290921,4.397167,0.488609,0.000000
16.460000,5.057006,6.789738,0.000000,0.298957,4.295080,0.582991,0.000000
16.470000,5.096335,6.807960,0.000000,0.313305,4.258344,0.526805,0.000000
16.480000,5.135221,6.826096,0.000000,0.319413,4.157214,0.584113,0.000000
16.490000,5.172857,6.844695,0.000000,0.334124,4.138089,0.534297,0.000000
16.500000,5.210197,6.863313,0.000000,0.339434,4.048097,0.571371,0.000000
16.510000,5.246466,6.882179,0.000000,0.354421,4.039345,0.530289,0.000000
16.520000,5.282508,6.901171,0.000000,0.359485,3.957897,0.556480,0.000000
16.530000,5.317600,6.920304,0.000000,0.374685,3.963540,0.529381,0.000000
16.540000,5.352548,6.939736,0.000000,0.379451,3.906322,0.531952,0.000000
16.550000,5.386862,6.959146,0.000000,0.395050,3.925839,0.517475,0.000000
16.560000,5.421105,6.979031,0.000000,0.399963,3.883029,0.508303,0.000000
16.570000,5.454892,6.998833,0.000000,0.415817,3.909747,0.500857,0.000000
16.580000,5.488634,7.019208,0.000000,0.420963,3.875451,0.496511,0.000000
16.590000,5.521976,7.039576,0.000000,0.436450,3.906045,0.493856,0.000000
16.600000,5.555288,7.060564,0.000000,0.441253,3.876163,0.479667,0.000000
16.610000,5.588288,7.081455,0.000000,0.456795,3.908630,0.478588,0.000000
16.620000,5.621256,7.102990,0.000000,0.461676,3.880804,0.472802,0.000000
16.630000,5.653895,7.124510,0.000000,0.476766,3.914543,0.472581,0.000000
16.640000,5.686506,7.146673,0.000000,0.481203,3.887281,0.456725,0.000000
16.650000,5.718851,7.168714,0.000000,0.496422,3.921256,0.455720,0.000000
16.660000,5.751159,7.191397,0.000000,0.500989,3.893906,0.451242,0.000000
16.670000,5.783146,7.214057,0.000000,0.515735,3.928555,0.449145,0.000000
16.680000,5.815107,7.237339,0.000000,0.519821,3.900509,0.434827,0.000000
16.690000,5.846799,7.260488,0.000000,0.534705,3.934860,0.431100,0.000000
16.700000,5.878459,7.284248,0.000000,0.538919,3.906025,0.428792,0.000000
16.710000,5.909782,7.307975,0.000000,0.553324,3.938310,0.428983,0.000000
16.720000,0.000000,14.400000,0.000000,-1.570757,0.000000,0.000000,0.000000
16.730000,0.000000,14.400000,0.000000,-1.570757,0.009465,0.000000,0.000000
16.740000,0.000000,14.399905,0.000000,-1.570757,0.017672,0.000000,0.000000
16.750000,0.000000,14.399728,0.000000,-1.570757,0.024978,0.000000,0.000000
16.760000,0.000000,14.399478,0.000000,-1.570757,0.031665,0.000000,0.000000
16.770000,0.000000,14.399162,0.000000,-1.570757,0.037962,0.000000,0.000000
16.780000,0.000000,14.398782,0.000000,-1.570757,0.044052,0.000000,0.000000
16.790000,0.000000,14.398342,0.000000,-1.570757,0.050089,0.000114,0.000000
16.800000,0.000001,14.397841,0.000000,-1.570750,0.056203,-0.005428,0.000000
16.810000,-0.000053,14.397279,0.000000,-1.572442,0.060728,-0.028221,0.000000
16.820000,-0.000336,14.396672,0.000000,-1.563124,0.066004,-0.005304,0.000000
16.830000,-0.000384,14.396012,0.000000,-1.564810,0.072750,-0.030112,0.000000
16.840000,-0.000681,14.395282,0.000000,-1.555502,0.076843,-0.008342,0.000000
16.850000,-0.000753,14.394513,0.000000,-1.557200,0.085927,-0.035344,0.000000
16.860000,-0.001094,14.393649,0.000000,-1.547923,0.089005,-0.014528,0.000000
16.870000,-0.001219,14.392755,0.000000,-1.549650,0.100531,-0.043900,0.000000
16.880000,-0.001637,14.391741,0.000000,-1.540425,0.102789,-0.023828,0.000000
16.890000,-0.001844,14.390706,0.000000,-1.542196,0.116855,-0.055747,0.000000
16.900000,-0.002368,14.389522,0.000000,-1.533045,0.118527,-0.036185,0.000000
16.910000,-0.002685,14.388324,0.000000,-1.534874,0.135205,-0.070858,0.000000
16.920000,-0.003344,14.386948,0.000000,-1.525817,0.136573,-0.051539,0.000000
16.930000,-0.003798,14.385560,0.000000,-1.527718,0.155947,-0.089182,0.000000
16.940000,-0.004621,14.383964,0.000000,-1.518773,0.157347,-0.069804,0.000000
16.950000,-0.005237,14.382356,0.000000,-1.520756,0.179481,-0.110666,0.000000
